id,name,original_price,price,fulfillment_type,brand,review_count,rating_average,favourite_count,current_seller,number_of_images,category,quantity_sold,discount
207508446,Tất Vớ Nam màu xanh SQ CA BĐ hàng dệt kim cao cấp 2022 MÃ SQ1,25000,25000,dropship,OEM,0,0.0,0,Chất Store 247,8,Vớ cổ cao nam,0,0.0
125158530,"Combo 2 đôi Tất (vớ) xanh SQ SQ,CA,BĐ ,Tất Vớ Lính",35000,35000,dropship,OEM,5,4.2,0,Giày Chất Store,4,Vớ cổ cao nam,12,0.0
165705049,Combo 5 đôi Tất (vớ) lười nam sợi cotton cao cấp đệm Silicon chống tuột gót,80000,80000,dropship,OEM,0,0.0,0,Chất Store 247,8,Vớ cổ cao nam,0,0.0
165667977,"Tất Vớ Xanh CA , BĐ SĨ QUAN Combo 5 đôi hàng Cao Cấp",40000,40000,dropship,OEM,0,0.0,0,Giày da thật 24H,4,Root,3,0.0
155146836,"Tất Chân Nam Uni Ngắn Cổ Xuất Nhật - Kháng Khuẩn, Khử Mùi - Chất Liệu Siêu Co Dãn, Thoáng Khí, Thông Hơi",124000,124000,dropship,OEM,0,0.0,0,smartsell3,5,Vớ cổ cao nam,0,0.0
130308170,Set 3 Đôi Vớ Công Sở Cổ Trung Dành Cho Nam Thương Hiệu ELLE HOMME EH BIZ05,135000,135000,dropship,ELLE,1,4.0,0,SOXBOX OFFICIAL STORE,5,Vớ cổ cao nam,2,0.0
191818052,"TẤT VỚ NAM Loại cổ cao Dài  33cm In chữ SPODAS trên cổ vớ Thương hiệu HÀNG VIỆT SOCKS Chất liệu thun cotton, êm, co giãn",38000,38000,dropship,OEM,0,0.0,0,PHU KIEN CONG NGHE PRO,7,Vớ cổ cao nam,0,0.0
213523634,Vớ Vans Outdoor Club Crew VN0A7PQHLKZ,210000,210000,dropship,Vans,0,0.0,0,Sneaker Buzz,5,Vớ cổ cao nam,0,0.0
208170266,Vớ Vans Wm Double Take Crew Sock 6.5-10 1Pk VN0A5I34BLK,180000,180000,dropship,Vans,1,5.0,0,Sneaker Buzz,4,Vớ cổ cao nam,2,0.0
204449597,"Hộp 5 đôi tất nam cổ lửng công sở GOMTAT cao cấp mẫu MIX08, chất liệu cotton mềm mại, hút ẩm thoáng khí - GOM-MIX08-LUNGSOC-CB5",200000,125000,dropship,GOMTAT,0,0.0,0,GOMTAT,10,Vớ cổ cao nam,0,37.5
204449858,"Tất nam cổ lửng sọc công sở GOMTAT cao cấp mẫu MIX08, chất liệu cotton mềm mại, hút ẩm thoáng khí - GOM-MIX08-LUNGSOC-1DOI",50000,25000,dropship,GOMTAT,0,0.0,0,GOMTAT,11,Vớ cổ cao nam,3,50.0
208679022,"Set 5 đôi tất nam cổ lửng họa tiết gân chìm, vớ nam cổ trung chất liệu cao cấp, mềm mại thoáng khí - LISU30-LUNGNAM",38000,19800,dropship,GOMTAT,1,4.0,0,TABA,18,Vớ cổ cao nam,2,47.89
210145973,"Set 4 đôi tất vớ nam cổ cao 25cm GOMTAT mẫu gân chìm, chất liệu 90% cotton cao cấp thoáng mát êm chân - GOM-MIX09-CB4",340000,199000,dropship,GOMTAT,0,0.0,0,GOMTAT,14,Vớ cổ cao nam,3,41.47
210146280,"Tất nam công sở cổ cao 25cm, vớ nam đi giày tây họa tiết gân chìm chất liệu cao cấp mềm mại thoáng mát - GOM-MIX09-1DOI",85000,50000,dropship,GOMTAT,0,0.0,0,TABA,8,Vớ cổ cao nam,0,41.18
210146245,"Tất vớ trơn lót xù nam nữ cổ cao, lửng GOMTAT thiết kế giữ ấm mùa đông chất liệu cotton êm chân - TATXU-COCAO-TRON",38000,19900,dropship,GOMTAT,0,0.0,0,GOMTAT,10,Vớ cổ cao nam,26,47.63
189942393,[Qùa tặng tri ân] Hộp 10 đôi tất nam - vớ nam xuất nhật chống mùi hôi chân  cổ ngắn -cổ cao full hộp,115000,115000,dropship,OEM,0,0.0,0,Xưởng Đồ Lót Hà Nội,3,Vớ cổ cao nam,0,0.0
97014666,Tất Vớ Cổ Cao INS Hình Ngọn Lửa Phong Cách Hiphop Unisex,39900,39900,dropship,OEM,0,0.0,0,Geolane,10,Vớ cổ cao nam,0,0.0
90205138,5THEWAY TRADEMARK Crew Socks in BLACK aka Tất Dài Đen,110000,110000,dropship,5THEWAY,0,0.0,0,5THEWAY,5,Vớ cổ cao nam,1,0.0
165704992,Tất cao cổ màu C.A BĐ rêu,25000,25000,dropship,OEM,0,0.0,0,Chất Store 247,1,Vớ cổ cao nam,0,0.0
165700870,Vớ Tất Xanh vớ CA vớ BĐ vớ SĨ Q hàng cao cấp,25000,25000,dropship,OEM,0,0.0,0,Giày da VN24H,7,Vớ cổ cao nam,0,0.0
165701054,Tất Vớ nam màu xanh rêu BĐ SQ CA vớ lính cao cấp dệt kim hà nội,25000,25000,dropship,OEM,0,0.0,0,Giày da VN24H,5,Vớ cổ cao nam,0,0.0
165669220,"Tất Vớ xanh Sĩ quan CA BĐ , xanh dân quân , xanh dân phòng , thun COTTON ,ảnh thật , bảo đảm giao đúng hàng",40000,40000,dropship,OEM,0,0.0,0,Giày da thật 24H,8,Root,0,0.0
165704787,Tất vớ xanh vớ CA vớ BĐ vớ SĨ Q dệt kim hà nội combo 10 đôi SQ CA BĐ,80000,80000,dropship,OEM,0,0.0,0,Chất Store 247,7,Vớ cổ cao nam,1,0.0
165704817,Tất vớ xanh dệt kim vớ SQ vớ CA hàng cao cấp,150000,150000,dropship,OEM,0,0.0,0,Chất Store 247,7,Vớ cổ cao nam,4,0.0
165699616,"Tất Vớ Xanh CA , BĐ SQ Combo 5 đôi hàng Cao Cấp",40000,40000,dropship,OEM,0,0.0,0,Giày Chất Store,3,Root,2,0.0
206707204,Vớ Xanh Lục - TẤT ( VỚ) MÀU XANH NÕN CHUỐI( MÀU XANH ) MÃ SQ1,25000,25000,dropship,OEM,0,0.0,0,Giày Chất Store,8,Vớ cổ cao nam,0,0.0
165699881,"Tất Vớ xanh Sĩ quan CA BĐ , xanh dân quân , xanh dân phòng , thun COTTON ,ảnh thật , bảo đảm giao đúng hàng",40000,40000,dropship,OEM,0,0.0,0,Giày Chất Store,5,Root,0,0.0
206712967,"Vớ Xanh - Tất, vớ màu xanh nõn chuối ( Màu xanh ) SQ CA BĐ MÃ SQ1",25000,25000,dropship,OEM,0,0.0,0,Giày Chất Store,8,Vớ cổ cao nam,0,0.0
165668962,Tất vớ xanh dệt kim vớ SQ vớ CA hàng cao cấp,25000,25000,dropship,OEM,0,0.0,0,Giày da thật 24H,7,Root,0,0.0
156300672,MLB - Vớ cổ cao Monogram Stripe 3ASOL0416-50BKS,359000,259000,seller_delivery,MLB,1,5.0,0,MLB Vietnam,4,Vớ cổ cao nam,2,27.86
189588505,"Tất Cổ Cao Nam Nữ GOMTAT Chất Liệu Cotton Cao Cấp, Vớ Cao Cổ Unisex Họa Tiết Hình Thú Dễ Thương - FUJI",45000,24000,dropship,GOMTAT,0,0.0,0,TABA,24,Vớ cổ cao nam,8,46.67
222677155,CONVERSE - Pack 3 vớ cổ thấp unisex Super USL738-3B-0000_BLACK,200000,200000,seller_delivery,Converse,0,0.0,0,Maison Online,3,Vớ cổ cao nam,0,0.0
261821752,Combo 3 đôi tất cổ trung nam nữ (unisex) sợi modal thoáng khí khử mùi - CB2U001,111000,84000,tiki_delivery,OEM,0,0.0,0,Siiden Tất vớ vì môi trường,4,Vớ cổ cao nam,1,24.32
203468408,"Tất nam cổ cao công sở GOMTAT cao cấp mẫu MIX07, chất liệu cotton mềm mại, hút ẩm thoáng khí - GOM-MIX07-1DOI",50000,26000,dropship,GOMTAT,0,0.0,0,GOMTAT,9,Vớ cổ cao nam,0,48.0
203477643,"Tất đi giày tây nam cổ cao GOMTAT cao cấp mẫu MIX07, vớ nam công sở chất liệu cotton mềm mại, hút ẩm thoáng khí - GOM-MIX07-1DOI",50000,26000,dropship,GOMTAT,0,0.0,0,TABA,9,Vớ cổ cao nam,1,48.0
178465866,Tất (vớ) nam 3 màu xám - đen - trắng,18000,18000,dropship,OEM,0,0.0,0,Giày dép Minh Hiếu,5,Vớ cổ cao nam,0,0.0
169078120,Tất (vớ) cotton nam công sở - Caro - Set 3 đôi - Có hộp,150000,150000,dropship,	OEM,0,0.0,0,Tất phải Chất,2,Vớ cổ cao nam,4,0.0
165700985,Tất Vớ nam màu xanh rêu vớ CA BĐ SQ vớ lính,25000,25000,dropship,OEM,0,0.0,0,Giày da VN24H,3,Vớ cổ cao nam,3,0.0
165700927,"Tất vớ xanh dệt kim vớ SQ vớ CA vớ BĐ 5 ĐÔI SQ,CA,BĐ ,Tất Vớ Lính",40000,40000,dropship,OEM,0,0.0,0,Giày da VN24H,3,Vớ cổ cao nam,0,0.0
189944719,[Tất Nam Thời Trang] Hộp 10 đôi tất cổ CAO co giãn khử khuẩn thấm hút mồ hôi chống hôi chân,115000,115000,dropship,OEM,0,0.0,0,Xưởng Đồ Lót Hà Nội,3,Vớ cổ cao nam,0,0.0
165700928,Combo 4 đôi tất nam cổ cao T207 MĐ,70000,70000,dropship,OEM,0,0.0,0,Giày da VN24H,7,Vớ cổ cao nam,0,0.0
165699637,"Tất vớ Dệt Kim CA, BĐ, Sĩ quan 2021 Cổ Cao Co Giãn Mềm Mại",40000,40000,dropship,OEM,0,0.0,0,Giày Chất Store,5,Root,0,0.0
165700891,"Tất (vớ) màu xanh SQ 1 đôi SQ,CA,BĐ ,Tất Vớ Lính",25000,25000,dropship,OEM,0,0.0,0,Giày da VN24H,2,Vớ cổ cao nam,0,0.0
165701019,Vớ Tất Xanh vớ CA vớ BĐ vớ SĨ Q hàng cao cấp,25000,25000,dropship,OEM,1,1.0,0,Giày da VN24H,7,Vớ cổ cao nam,1,0.0
165704796,Tất Vớ xanh CA BĐ SQ Nam 2021 Mềm Mại Cổ Cao Co Giãn,25000,25000,dropship,OEM,0,0.0,0,Chất Store 247,5,Vớ cổ cao nam,0,0.0
165699950,Tất vớ xanh dệt kim vớ SQ vớ CA hàng cao cấp,25000,25000,dropship,OEM,0,0.0,0,Giày Chất Store,4,Root,0,0.0
165700933,Combo 3 đôi Tất (vớ) lười nam sợi cotton cao cấp đệm Silicon chống tuột gót,50000,50000,dropship,OEM,0,0.0,0,Giày da VN24H,8,Vớ cổ cao nam,0,0.0
165704866,Combo 10 đôi Tất (vớ) lười nam sợi cotton cao cấp đệm Silicon chống tuột gót,150000,150000,dropship,OEM,0,0.0,0,Chất Store 247,8,Vớ cổ cao nam,0,0.0
165599605,"TẤT VỚ NAM Loại cổ trung Dài 28cm Không in chữ Chất liệu thun cotton, co giãn, Thoáng mát, Thấm hút mồ hôi",29000,29000,dropship,	OEM,0,0.0,0,PHU KIEN CONG NGHE PRO,3,Vớ cổ cao nam,0,0.0
165705011,Tất dài nam T207 MĐ hàng dày đẹp,25000,25000,dropship,OEM,0,0.0,0,Chất Store 247,5,Vớ cổ cao nam,0,0.0
165704906,"Vớ chân nam xanh rêu 5 đôi SOCKS SQ,CA,BĐ ,Tất Vớ Lính",80000,80000,dropship,OEM,0,0.0,0,Chất Store 247,8,Vớ cổ cao nam,1,0.0
128293217,Tất Sport cao cổ cho nam,18000,18000,dropship,OEM,0,0.0,0,Baotramstore,1,Vớ cổ cao nam,0,0.0
115886253,Vớ NEEDS OF WISDOM Nhuộm màu,138000,138000,dropship,NEEDS OF WISDOM,0,0.0,0,NEEDS OF WISDOM,4,Vớ cổ cao nam,0,0.0
73171858,Vớ tất công sở nam thương hiệu ELLE EH BIZ090,70000,70000,dropship,ELLE,0,0.0,0,SOXBOX OFFICIAL STORE,1,"Tất, vớ nam",6,0.0
208744291,"Tất nữ vớ nữ cổ trung, Set 5 đôi tất nữ phong cách Hàn Quốc, co dãn 4 chiều, chất liệu cotton Hàn cao cấp TN-174",19800,19800,dropship,OEM,0,0.0,0,Candy Socks Tất Xinh Giá Rẻ,10,Root,0,0.0
190696138,Tất trơn trắng cao cổ tới bắp có đường gân - ảnh thật,28000,28000,dropship,OEM,0,0.0,0,Trangsocks,5,Root,0,0.0
196911860,[T10] Combo 5 đôi tất nam thể thao,49000,49000,dropship,OEM,0,0.0,0,Haphuongshop,7,Vớ cổ cao nam,0,0.0
198702636,Tất Nam cotton Đậu Hà Lan Thời Trang Công Sở (T034) Hàng Loại Đẹp.,18000,18000,dropship,OEM,0,0.0,0,Huongnoiy,10,Root,0,0.0
248642487,"Vớ cổ cao, dày dặn màu xanh nỏn chuối- xanh CA- 1 đôi",29000,29000,dropship,OEM,0,0.0,0,ĐỐM WAXING NHÀ CỦA ĐỐM COSMETIC,6,Root,0,0.0
165700925,Tất dài nam T207 MĐ hàng dày đẹp,20000,20000,dropship,OEM,0,0.0,0,Giày da VN24H,5,Vớ cổ cao nam,0,0.0
207508404,"Vớ Tất Xanh cổ cao, dày dặn màu xanh nỏn chuối- xanh CA SQ BĐ MÃ SQ1",25000,25000,dropship,OEM,0,0.0,0,Chất Store 247,8,Vớ cổ cao nam,0,0.0
207508794,TẤT DỆT KIM CỔ CAO XANH RÊU GIÁ RẺ 2022 PHONG CÁCH LỊCH LÃM MÃ SQ1,25000,25000,dropship,OEM,0,0.0,0,Chất Store 247,7,Vớ cổ cao nam,0,0.0
207385556,Tất Vớ Xanh SQ CA BĐ combo 10 đôi vải Dệt Kim 2021 Cổ Cao Co Giãn,25000,25000,dropship,OEM,0,0.0,0,Giày da VN24H,7,Vớ cổ cao nam,0,0.0
207509393,Tất Vớ Xanh Rêu SQ CA BĐ Dệt Kim Nam Cổ Cao Mềm Mại Co Giãn Thời Trang MÃ SQ1,25000,25000,dropship,OEM,0,0.0,0,Chất Store 247,6,Vớ cổ cao nam,0,0.0
207511611,Tất Vớ Nam Nữ 2021 Cổ Cao Co Giãn Dày Dặn Giá Rẻ MÃ SQ1,25000,25000,dropship,OEM,0,0.0,0,Chất Store 247,4,Vớ cổ cao nam,0,0.0
207507391,Vớ Tất Xanh dệt kim SQ CA BĐ co giãn mềm mại hàng chuẩn 2022 MÃ SQ1,25000,25000,dropship,OEM,0,0.0,0,Chất Store 247,9,Vớ cổ cao nam,0,0.0
207508462,Tất Xanh Màu RÊU Hàng Dệt Kim cao cấp chất vải mềm mại đàn hồi 2022 MÃ SQ1,25000,25000,dropship,OEM,0,0.0,0,Chất Store 247,8,Vớ cổ cao nam,0,0.0
207385984,TẤT DỆT KIM XANH LÁ CỔ CAO CO GIÃN 2022,25000,25000,dropship,OEM,0,0.0,0,Giày da VN24H,7,Vớ cổ cao nam,0,0.0
207510797,Vớ Xanh Lục - TẤT ( VỚ) MÀU XANH NÕN CHUỐI( MÀU XANH ) MÃ SQ1,25000,25000,dropship,OEM,0,0.0,0,Chất Store 247,8,Vớ cổ cao nam,0,0.0
165701001,Combo 10 đôi tất nam cotton MĐ,150000,150000,dropship,OEM,0,0.0,0,Giày da VN24H,6,Vớ cổ cao nam,0,0.0
207382571,Tất nam cổ cao giữ ấm mùa đông màu xanh vớ xanh CA SQ BĐ,25000,25000,dropship,OEM,0,0.0,0,Giày da VN24H,9,Vớ cổ cao nam,0,0.0
207508378,TẤT DỆT KIM XANH LÁ CỔ CAO CO GIÃN 2022 MÃ SQ1,25000,25000,dropship,OEM,0,0.0,0,Chất Store 247,7,Vớ cổ cao nam,0,0.0
207384457,bít tất nam nữ màu xanh rêu hàng dệt kim hà nội,25000,25000,dropship,OEM,0,0.0,0,Giày da VN24H,7,Vớ cổ cao nam,0,0.0
207386048,Tất chân nam cổ cao bắp chân - Chất liệu cotton thoáng mát - thấm hút mồ hôi- chống hôi chân,40000,40000,dropship,OEM,0,0.0,0,Giày da VN24H,8,Vớ cổ cao nam,0,0.0
206707515,Tất xanh rêu cổ cao chất liệu cotton dệt kim co dãn 4 chiều. Vớ xanh vải thun mát cực xịn MÃ SQ1,25000,25000,dropship,OEM,0,0.0,0,Giày Chất Store,7,Vớ cổ cao nam,0,0.0
206707263,Tất nam cổ cao giữ ấm mùa đông màu xanh vớ xanh CA SQ BĐ MÃ SQ1,25000,25000,dropship,OEM,0,0.0,0,Giày Chất Store,9,Vớ cổ cao nam,0,0.0
262758813,"Hộp 5 đôi tất vớ đi giày tây nam công sở cổ cao, họa tiết sọc chéo, chất liệu cotton cao cấp - GOM-TAYCHEO-CB5",206000,176000,dropship,OEM,0,0.0,0,PPT Shop,9,Vớ cổ cao nam,0,14.56
253158430,"Tất vớ nam nữ cổ cao cao cấp GOMTAT có đệm xù êm chân, chất liệu cotton mềm mại thấm hút thoáng khí - SUSUFISH-ZHU-6004-1DOI",69000,44000,dropship,GOMTAT,0,0.0,0,GOMTAT,16,Vớ cổ cao nam,4,36.23
262897112,Vớ bóng đá dành cho người lớn không trơn trượt ống dài qua đầu gối thể thao,35000,35000,dropship,OEM,0,0.0,0,MrsTruongShop,5,Root,0,0.0
262758943,"Tất vớ nam nữ cổ cao kiểu rách, phong cách Hàn Quốc, chất liệu cotton mềm mại - CAOWASH-PO-3025-1DOI",85000,74000,dropship,OEM,0,0.0,0,PPT Shop,9,Vớ cổ cao nam,0,12.94
226304616,"Hộp 4 đôi tất đi giày tây nam cổ cao 25cm họa tiết sọc xương cá, vớ nam công sở chất liệu cotton cao cấp - GOM-MIX14-CB4",340000,199000,dropship,GOMTAT,0,0.0,0,TABA,10,Vớ cổ cao nam,0,41.47
196906683,"[T6] Combo 5 đôi tất mềm mại thoáng mát cho bé trai, bé gái",45000,45000,dropship,OEM,0,0.0,0,Fashion Trending,7,Vớ cổ cao nam,0,0.0
253313002,"Tất vớ nam nữ cổ cao cao cấp GOMTAT mẫu gân chìm nhiều màu, chất liệu cotton mềm mại - CAOGANCHIM-UYE-7005-1DOI",44000,28000,dropship,GOMTAT,0,0.0,0,GOMTAT,10,Root,0,36.36
210146162,"Set 4 đôi tất nam công sở cổ cao 25cm, vớ nam đi giày tây họa tiết gân chìm chất liệu cao cấp - GOM-MIX09-CB4",340000,199000,dropship,GOMTAT,0,0.0,0,TABA,14,Vớ cổ cao nam,0,41.47
189945527,[TẤT 4 MÙA] SET HỘP 10 ĐÔI TẤT NAM DỆT KIM KHÁNG KHUẨN NAM CAO CẤP,115000,115000,dropship,OEM,0,0.0,0,Khohanoi89,4,Vớ cổ cao nam,0,0.0
190558147,"10 đôi vớ nam nữ  2 màu đen trắng dáng thể thao , tất nam nữ cổ cao basic chống thối chân",145000,145000,dropship,OEM,0,0.0,0,Khohanoi89,4,Vớ cổ cao nam,0,0.0
165704986,"Vớ/ tất cổ cao style SQ CA QĐ freesize màu đen, xám, xanh rêu VXN V3 thần thánh chuẩn store hàn quốc korea 50k",25000,25000,dropship,OEM,0,0.0,0,Chất Store 247,3,Vớ cổ cao nam,0,0.0
248415972,"Vớ bộ đội, bít tất lính màu xanh hàng chuẩn",25000,25000,dropship,OEM,0,0.0,0,SHOPTHANHHOA,2,Root,0,0.0
207509236,Tất Vớ Xanh Rêu SQ CA BĐ Dệt Kim Nam Cổ Cao Mềm Mại Co Giãn Thời Trang 2022 MÃ SQ1,25000,25000,dropship,OEM,0,0.0,0,Chất Store 247,7,Vớ cổ cao nam,0,0.0
207508272,Tất chân nam cổ cao bắp chân - Chất liệu cotton thoáng mát - thấm hút mồ hôi- chống hôi chân MÃ SQ1,25000,25000,dropship,OEM,0,0.0,0,Chất Store 247,8,Vớ cổ cao nam,0,0.0
207510644,Tất Vớ Dệt Kim Nam Nữ Cổ Cao Co Giãn Dày Dặn. MÃ SQ1,25000,25000,dropship,OEM,0,0.0,0,Chất Store 247,9,Vớ cổ cao nam,0,0.0
207507838,Tất vớ cao cổ XANH RÊU nam trung niên dày dặn thấm hút mồ hôi bảo vệ lao động SQ BĐ CA MÃ SQ1,25000,25000,dropship,OEM,0,0.0,0,Chất Store 247,5,Vớ cổ cao nam,0,0.0
207383720,Tất Vớ Nam Nữ 2021 Cổ Cao Co Giãn Dày Dặn Giá Rẻ,25000,25000,dropship,OEM,0,0.0,0,Giày da VN24H,4,Vớ cổ cao nam,0,0.0
207383779,Tất Vớ XANH RÊU Nam Nữ Dày Dặn Co Giãn 4 Chiều,25000,25000,dropship,OEM,0,0.0,0,Giày da VN24H,6,Vớ cổ cao nam,0,0.0
205527130,Tất Vớ Xanh Rêu SQ CA BĐ Dệt Kim Nam Cổ Cao Mềm Mại Co Giãn Thời Trang,25000,25000,dropship,OEM,0,0.0,0,Giày da thật 24H,2,Vớ cổ cao nam,0,0.0
205526139,Tất Vớ Xanh Rêu SQ CA BĐ Dệt Kim Nam Cổ Cao Mềm Mại Co Giãn Thời Trang,25000,25000,dropship,OEM,0,0.0,0,Giày da thật 24H,6,Vớ cổ cao nam,0,0.0
165700877,Combo 10 đôi tất nam giá rẻ SSG210 saosaigon vớ nam,135000,135000,dropship,OEM,0,0.0,0,Giày da VN24H,7,Vớ cổ cao nam,0,0.0
205525855,Tất Vớ Dệt Kim Nam Nữ Cổ Cao Co Giãn Dày Dặn.,25000,25000,dropship,OEM,0,0.0,0,Giày da thật 24H,9,Vớ cổ cao nam,0,0.0
206712654,"Tất xanh rêu, tất nam cổ cao chất liệu cotton vải thun mát cực xịn trông hơi bị chiến. MÃ SQ1",25000,25000,dropship,OEM,0,0.0,0,Giày Chất Store,8,Vớ cổ cao nam,0,0.0
205525128,Tất vớ cao cổ XANH RÊU nam trung niên dày dặn thấm hút mồ hôi bảo vệ lao động SQ BĐ CA,25000,25000,dropship,OEM,0,0.0,0,Giày da thật 24H,5,Vớ cổ cao nam,0,0.0
206712805,Tất Vớ Xanh Rêu SQ CA BĐ Dệt Kim Nam Cổ Cao Mềm Mại Co Giãn Thời Trang MÃ SQ1,25000,25000,dropship,OEM,0,0.0,0,Giày Chất Store,4,Vớ cổ cao nam,0,0.0
206708394,Tất Vớ Xanh Rêu SQ CA BĐ Dệt Kim Nam Cổ Cao Mềm Mại Co Giãn Thời Trang MÃ SQ1,25000,25000,dropship,OEM,0,0.0,0,Giày Chất Store,6,Vớ cổ cao nam,0,0.0
206711627,Tất Vớ Xanh Rêu SQ CA BĐ Dệt Kim Nam Cổ Cao Mềm Mại Co Giãn Thời Trang MÃ SQ1,25000,25000,dropship,OEM,0,0.0,0,Giày Chất Store,2,Vớ cổ cao nam,0,0.0
206711224,Tất Vớ Xanh Rêu SQ CA BĐ Dệt Kim Nam Cổ Cao Mềm Mại Co Giãn Thời Trang MÃ SQ1,25000,25000,dropship,OEM,0,0.0,0,Giày Chất Store,6,Vớ cổ cao nam,0,0.0
262758941,"Hộp 5 đôi tất vớ đi giày tây nam cổ cao, họa tiết chấm bi, chất cotton cao cấp hút ẩm thoáng khí - GOM-CHAMBI-CB5",193000,176000,dropship,OEM,0,0.0,0,PPT Shop,9,Vớ cổ cao nam,0,8.81
262758913,"Hộp 5 đôi tất vớ nam đi giày tây công sở cổ cao, mẫu MIX03, chất liệu cotton cao cấp thoáng khí - GOM-MIX03-CB5",209000,176000,dropship,OEM,0,0.0,0,PPT Shop,9,Vớ cổ cao nam,0,15.79
262759068,"Tất vớ nam nữ cổ cao cao cấp, màu caramen có đệm xù, chất liệu cotton mềm mại - CAOGANTAM-ZHU-6005-1DOI",89000,81000,dropship,OEM,0,0.0,0,PPT Shop,10,Vớ cổ cao nam,0,8.99
262758842,"Tất vớ nam nữ cổ cao cao cấp, phong cách Hàn Quốc, chất liệu cotton mềm mại - CAOSUNSET-PO-3017-1DOI",69000,69000,dropship,OEM,0,0.0,0,PPT Shop,11,Vớ cổ cao nam,0,0.0
253152177,"Tất vớ nam nữ cổ cao mặt cười GOMTAT phong cách Hàn Quốc, chất liệu cotton mềm mại thấm hút thoáng khí - MATCUOI-PO-3021-1DOI",44000,28000,dropship,GOMTAT,0,0.0,0,GOMTAT,11,Vớ cổ cao nam,0,36.36
71068226,Vớ tất công sở nam thương hiệu ELLE EH BIZ110,70000,70000,dropship,ELLE,0,0.0,0,SOXBOX OFFICIAL STORE,5,Vớ cổ cao nam,0,0.0
71068213,Vớ tất công sở nam thương hiệu ELLE EH BIZ090,70000,70000,dropship,ELLE,0,0.0,0,SOXBOX OFFICIAL STORE,5,Vớ cổ cao nam,0,0.0
213563422,Vớ Vans Wm Girl Gang Crew 6.5-10 1Pk VN0A49ZEY67,190000,190000,dropship,Vans,0,0.0,0,Sneaker Buzz,4,Vớ cổ cao nam,0,0.0
252137790,Tất vớ nam công sở cổ cao Kháng khuẩn khửi mùi ONOFF - 18AR23A112,59000,59000,dropship,ONOFF,1,5.0,0,ONOFF,3,Vớ cổ cao nam,11,0.0
253106803,"Tất vớ nam nữ cổ cao cao cấp GOMTAT màu caramen có đệm xù, chất liệu cotton mềm mại - CAOGANTAM-ZHU-6005-1DOI",65000,42000,dropship,GOMTAT,0,0.0,0,GOMTAT,10,Root,0,35.38
249272939,Tất Vớ Dài Nhãn Dệt Trang Trí Freesize - 10F22SOC001 | LASTORE MENSWEAR,49000,49000,dropship,OEM,0,0.0,0,QUẦN ÁO NAM LASTORE,3,Root,0,0.0
248642486,VỚ CỔ CAO XANH NÕN CHUỐI DÀY DẶN,36000,36000,dropship,OEM,0,0.0,0,ĐỐM WAXING NHÀ CỦA ĐỐM COSMETIC,1,Root,0,0.0
185842983,TẤT NAM CAO CỔ DỆT KIM DẦY ĐẸP - TNAM03,14000,14000,dropship,OEM,0,0.0,0,Đồ Lót Maika,7,Vớ cổ cao nam,6,0.0
165700984,Tất dài nam T207 MĐ hàng dày đẹp ( Sản Phẩm Có Bảo Hành ),25000,25000,dropship,OEM,0,0.0,0,Giày da VN24H,4,Vớ cổ cao nam,0,0.0
165704890,Tất nam co giãn 4 chiều MĐ T207,25000,25000,dropship,OEM,0,0.0,0,Chất Store 247,7,Vớ cổ cao nam,0,0.0
247676459,"Tất , vớ Nam Nanjiren thấm hút mồ hôi, khử mùi , mang êm chân 1 hộp 79k",79000,79000,dropship,OEM,0,0.0,0,Cherry Angle,3,Vớ cổ cao nam,0,0.0
217443153,Combo 02 Đôi Vớ Nam Cao Cấp Cổ Cao Gigo's Hoạ Tiết Quả Trám GG5005,114000,114000,dropship,OEM,0,0.0,0,GOLDCARE,2,Vớ cổ cao nam,0,0.0
217442357,Combo 03 Đôi Vớ Nam Cao Cấp Cổ Cao Gigo's Hoạ Tiết Quả Trám GG5005,171000,171000,dropship,OEM,0,0.0,0,GOLDCARE,3,Vớ cổ cao nam,0,0.0
207385792,Tất Vớ Xanh Rêu SQ CA BĐ Dệt Kim Nam Cổ Cao Mềm Mại Co Giãn Thời Trang,25000,25000,dropship,OEM,0,0.0,0,Giày da VN24H,2,Vớ cổ cao nam,0,0.0
207384063,Tất chân nam cổ cao bắp chân - Chất liệu cotton thoáng mát - thấm hút mồ hôi- chống hôi chân,25000,25000,dropship,OEM,0,0.0,0,Giày da VN24H,8,Vớ cổ cao nam,0,0.0
205525820,Tất vớ màu xanh,25000,25000,dropship,OEM,0,0.0,0,Giày da thật 24H,8,Vớ cổ cao nam,0,0.0
205525147,"Tất xanh rêu, tất nam cổ cao chất liệu cotton co dãn 4 chiều. Vớ xanh dáng CA vải thun mát cực xịn trông hơi bị chiến.",25000,25000,dropship,OEM,0,0.0,0,Giày da thật 24H,8,Vớ cổ cao nam,0,0.0
206709826,Tất vớ cổ cao cotton dệt kim cao cấp màu xanh rêu xanh,25000,25000,dropship,OEM,0,0.0,0,Giày Chất Store,4,Vớ cổ cao nam,0,0.0
205525865,TẤT DỆT KIM CỔ CAO XANH RÊU GIÁ RẺ 2022 PHONG CÁCH LỊCH LÃM,25000,25000,dropship,OEM,0,0.0,0,Giày da thật 24H,7,Vớ cổ cao nam,0,0.0
